QKEY,INTERVIEW_START_W140,INTERVIEW_END_W140,DEVICE_TYPE_W140,LANG_W140,FORM_W140,SATIS_W140,YEARAHEAD_W140,POL1JB_W140,POL1JBSTR_W140,JBSUCCESS_W140,BIDENDESC_ORD_W140,BIDENDESC_MENT_W140,BIDENDESC_STND_W140,BIDENDESC_HON_W140,BIDENDESC_INSP_W140,BIDENDESC_GETDN_W140,BIDENDESC_ENER_W140,BIDENDESC_STRN_W140,BIDENDESC_MDL_W140,BIDENDESC_TEMP_W140,INCREMENTAL_W140,INSTN_CHR_W140,INSTN_CLGS_W140,INSTN_LBRUN_W140,INSTN_TECHCMP_W140,INSTN_SMBUS_W140,INSTN_K12_W140,INSTN_BNKS_W140,INSTN_MIL_W140,INSTN_LGECRP_W140,INSTN2_CHR_W140,INSTN2_CLGS_W140,INSTN2_LBRUN_W140,INSTN2_TECHCMP_W140,INSTN2_SMBUS_W140,INSTN2_K12_W140,INSTN2_BNKS_W140,INSTN2_MIL_W140,INSTN2_LGECRP_W140,DECISION_W140,WINLOSE_W140,PRIPRES_JOB_W140,PRIPRES_BD_W140,PRIPRES_DTRD_W140,PRIPRES_ENV_W140,PRIPRES_TER_W140,PRIPRES_EC_W140,PRIPRES_GCC_W140,PRIPRES_EDU_W140,PRIPRES_HC_W140,PRIPRES_CRI_W140,PRIPRES_GT_W140,PRIPRES_INF_W140,PRIPRES_RA_W140,PRIPRES_SC_W140,PRIPRES_MON_W140,PRIPRES_POOR_W140,PRIPRES_MIL_W140,PRIPRES_NRG_W140,PRIPRES_IMM_W140,PRIPRES_POL_W140,PRESWITHOP_W140,OPWITHPRES_W140,ECON1_W140,ECON1B_W140,ECONCONC_PRICE_W140,ECONCONC_UNEM_W140,ECONCONC_REAL_W140,ECONCONC_STCK_W140,ECONCONC_ENG2_W140,ECONCONC_BANK_W140,HGSTNDRD_W140,HGSTNDRD2_W140,MARIJUANA3_W140,MARIJ_STRICT_W140,MARIJ_CRIME_W140,MARIJ_ECON_W140,MARIJ_FAIR_W140,MARIJ_DRUG_W140,EXCPWER_W140,TALKIMP_W140,TALKCONF_W140,VTPRIORITY_ATO_W140,VTPRIORITY_HLDY_W140,VTPRIORITY_FLN_W140,VTPRIORITY_RMVVT_W140,VTPRIORITY_BLT_CL_W140,VTPRIORITY_GOVID_W140,VTPRIORITY_PPR_W140,VTPRIORITY_ERLY_W140,VTPRIORITY_ML_W140,VTPRIORITY_REGED_W140,UNDROPPL_W140,UNIONDROP_W140,BORDER_CL_W140,BRDERJOB_W140,IMM_CRISIS_W140,IMMFACT_NOOPP_W140,IMMFACT_USOPP_W140,IMMFACT_VIOL_W140,IMMFACT_FRDM_W140,IMMFACT_POL_W140,IMMCRIMM_W140,IMMPOLIMPCT_DPRT_W140,IMMPOLIMPCT_BUS_W140,IMMPOLIMPCT_AID_W140,IMMPOLIMPCT_HRD_W140,IMMPOLIMPCT_COND_W140,IMMPOLIMPCT_RCS_W140,IMMPOLIMPCT_OPP_W140,IMMPOLIMPCT_WALL_W140,IMMPOLIMPCT_WORK_W140,NEWYR_W140,NEWRES_HLTH_W140,NEWRES_WRK_W140,NEWRES_FMLY_W140,NEWRES_HBS_W140,NEWRES_FIN_W140,NEWRES_SE_W140,RESKEPT_M_W140,RESKEPT_S_W140,RESLNONE_W140,IMPEACHFOLL_JB_W140,IMPEACHAPP_JB_W140,IMPEACHREM_JB_W140,WRKRCMPMOD_W140,SOCSEC_CPS_W140,ASREP_ABORT_W140,ASREP_AGREE_a_W140,ASREP_AGREE_b_W140,ASREP_AGREE_c_W140,ASREP_AGREE_d_W140,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTENDPER,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W140
202301000693,2024-01-17T15:55:16Z,2024-01-17T16:05:04Z,2,1,2,,2,2,2,3,,,,,,3,3,3,3,3,2,,,,,,,,,,3,3,3,3,2,2,3,3,3,1,1,,,,,,1,1,1,1,1,,,,,,1,2,3,1,1,,2,3,2,1,1,1,1,1,1,,2,3,2,2,3,2,3,2,1,2,,,,,,1,1,1,1,2,,3,2,,1,1,1,1,1,1,1,,,,,,1,2,1,1,2,1,1,2,2,1,1,,1,,3,3,3,2,2,1,2,3,4,4,1,4,9,1,2,3,1,5,2,,3,3,5,4,1,7,,4,4,2,,2,4,3,7,4,1,2,2,0.39557233230604794
202301000695,2024-01-17T22:12:21Z,2024-01-17T22:59:27Z,2,1,1,2,,2,1,2,4,4,4,4,4,,,,,,1,1,2,2,1,1,2,1,2,2,,,,,,,,,,1,99,2,1,1,2,1,,,,,,2,2,2,2,1,,,,,,1,,4,,,,,,,,1,,1,3,3,3,3,2,99,1,1,2,99,2,3,4,,,,,,3,,1,4,,1,1,3,3,1,1,1,1,3,1,2,,,,,1,1,2,1,1,1,99,2,,,2,1,1,2,1,3,5,3,3,2,1,4,9,1,4,2,1,5,2,,4,3,5,4,1,7,,4,4,1,,1,2,1,9,3,1,2,2,0.2377718217429014
202301000702,2024-01-17T21:17:06Z,2024-01-17T21:34:58Z,1,1,2,,2,2,2,2,,,,,,3,3,3,3,2,1,,,,,,,,,,2,2,3,2,2,2,3,3,2,1,2,,,,,,1,2,2,1,1,,,,,,1,2,2,1,1,,1,3,2,1,2,2,1,1,2,,1,3,2,2,2,2,1,1,1,2,,,,,,3,2,2,2,2,,2,4,,1,1,1,1,2,1,1,,,,,,1,3,3,1,3,,,,,,,,,4,4,2,2,2,2,3,5,2,2,2,1,1,2,2,2,2,1,6,2,,3,3,5,4,6,1,2,1,2,3,2,2,3,1,8,3,1,2,2,0.22127588448942154
202301000703,2024-01-17T16:23:16Z,2024-01-17T16:34:02Z,2,1,1,1,,2,2,2,3,3,3,3,3,,,,,,1,1,1,1,1,1,1,2,1,2,,,,,,,,,,1,1,2,3,1,3,1,,,,,,2,1,2,2,3,,,,,,2,,3,,,,,,,,1,,2,3,2,2,2,2,2,2,2,1,1,3,3,3,,,,,,3,,4,2,,1,1,2,2,1,1,1,3,3,3,1,,,,,3,,,,,,,,,2,4,2,2,2,2,2,5,5,2,3,1,1,2,1,1,1,3,2,2,,2,3,5,4,6,12,,3,2,4,1,1,2,3,6,3,1,2,2,2.997920964512703
202301000705,2024-01-17T19:20:03Z,2024-01-17T19:34:17Z,2,1,1,2,,2,2,2,2,3,3,2,3,,,,,,1,1,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,1,1,2,2,1,,,,,,3,2,2,2,2,,,,,,1,,3,,,,,,,,1,,1,4,2,1,3,3,2,1,1,2,1,2,3,4,,,,,,4,,5,3,,1,1,1,2,1,3,4,2,3,4,1,,,,,2,1,1,1,1,2,2,,2,,5,2,3,2,1,1,5,5,1,2,1,4,9,2,2,2,1,6,2,,3,3,5,4,1,2,2,2,4,2,,2,4,3,9,4,1,2,2,0.6360798501527343
202301000715,2024-01-18T11:10:06Z,2024-01-18T11:19:44Z,1,1,1,2,,1,1,1,2,2,1,2,2,,,,,,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,1,1,1,2,2,1,1,,,,,,2,3,2,2,2,,,,,,1,,3,,,,,,,,1,,2,4,1,1,3,2,1,3,3,2,2,3,4,4,,,,,,3,,5,3,,1,1,1,1,1,3,2,2,1,2,1,,,,,2,1,2,1,2,2,1,,1,,5,2,3,2,2,2,5,3,3,2,1,1,2,1,1,3,3,2,2,,1,3,5,1,6,9,,3,6,3,2,2,3,1,3,3,1,1,1,2.946007511798495
202301000716,2024-01-17T17:18:43Z,2024-01-17T17:32:46Z,2,1,1,1,,1,1,1,1,2,1,1,2,,,,,,1,2,1,1,1,1,1,2,2,2,,,,,,,,,,1,1,1,1,1,1,1,,,,,,2,2,1,1,1,,,,,,1,,2,,,,,,,,1,,1,3,3,1,1,3,2,2,2,3,1,2,4,2,,,,,,4,,3,2,,1,1,1,1,1,3,4,4,1,4,1,,,,,3,,,,,,,,,5,4,4,3,2,2,1,5,5,2,1,1,4,9,1,2,1,1,6,2,,1,3,5,1,1,8,,4,4,2,,2,4,1,9,4,1,2,3,0.1901459401537202
202301000725,2024-01-17T20:33:11Z,2024-01-17T20:39:58Z,1,1,2,,2,1,2,1,,,,,,3,4,2,3,2,2,,,,,,,,,,4,2,2,2,2,2,3,3,3,2,2,,,,,,2,2,1,1,2,,,,,,2,3,2,3,1,,1,3,3,2,1,1,2,3,4,,1,1,3,1,1,1,2,2,3,2,,,,,,3,2,1,1,1,,3,3,,3,1,1,2,2,1,1,,,,,,1,1,3,1,2,1,2,1,2,2,1,,1,,3,4,4,2,2,1,5,3,2,2,1,4,9,2,1,1,1,5,2,,1,3,5,1,6,9,,3,6,2,,2,4,1,1,5,1,1,1,0.36004434039398325
202301000727,2024-01-18T10:15:43Z,2024-01-18T10:56:21Z,2,1,1,2,,1,1,1,1,1,2,2,1,,,,,,1,2,1,2,1,1,1,2,1,2,,,,,,,,,,1,2,1,2,1,1,1,,,,,,1,1,1,1,1,,,,,,1,,4,,,,,,,,1,,1,3,1,1,1,2,2,1,2,4,1,1,3,2,,,,,,1,,4,3,,1,1,1,1,3,3,2,2,4,1,1,,,,,1,1,1,1,1,1,1,2,,,4,4,4,2,2,2,5,3,1,2,1,4,9,2,3,2,1,5,2,,4,3,5,4,6,7,,4,3,2,,2,4,1,1,4,1,2,1,0.2921409402206742
202301000731,2024-01-18T17:08:18Z,2024-01-19T20:30:36Z,2,1,1,1,,99,,2,2,3,2,3,3,,,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,1,1,1,1,1,,,,,,1,2,1,1,2,,,,,,1,,3,,,,,,,,1,,99,2,2,1,2,2,2,1,2,1,2,4,3,4,,,,,,3,,4,3,,1,1,1,1,1,1,1,4,1,2,4,,,,,3,,,,,,,,,4,4,1,2,2,2,3,5,3,1,1,1,3,5,1,2,2,1,5,2,,4,3,5,4,1,8,,4,3,3,2,2,3,1,6,3,1,2,2,0.3022966141903085
202301000732,2024-01-17T20:36:41Z,2024-01-17T21:29:53Z,2,1,2,,2,2,1,2,,,,,,3,3,3,3,2,1,,,,,,,,,,4,3,2,3,2,2,4,2,4,1,2,,,,,,1,1,2,1,2,,,,,,2,2,1,1,1,,1,3,2,1,1,2,2,2,2,,1,1,3,3,1,1,3,2,4,3,,,,,,4,3,1,1,3,,3,2,,2,1,1,2,2,1,3,,,,,,1,1,3,1,3,,,,,,,,,1,3,4,4,2,2,1,5,2,2,4,1,1,2,1,2,2,1,6,2,,4,3,5,4,6,9,,3,6,2,,2,3,3,9,3,1,2,2,0.5372148967040669
202301000738,2024-01-18T14:41:51Z,2024-01-18T15:46:19Z,2,1,2,,2,1,2,3,,,,,,2,1,2,1,2,1,,,,,,,,,,2,2,2,2,2,2,3,2,3,1,1,,,,,,1,2,1,1,1,,,,,,1,2,2,2,2,,1,3,3,1,2,3,2,2,3,,1,2,4,2,1,2,2,2,1,1,,,,,,3,3,2,2,2,,2,4,,2,1,1,2,2,2,3,,,,,,4,4,4,4,1,1,1,2,2,1,2,2,,,4,2,3,2,2,3,3,2,3,3,1,4,9,1,2,2,1,6,2,,1,3,5,1,1,7,,4,5,3,2,2,4,2,9,4,2,2,3,0.35977364889178387
202301000743,2024-01-18T20:36:54Z,2024-01-18T20:48:40Z,2,1,2,,2,2,1,2,,,,,,4,3,4,3,2,1,,,,,,,,,,2,2,2,2,2,3,2,2,2,1,2,,,,,,1,2,2,1,1,,,,,,1,3,2,1,3,,1,2,3,3,2,2,2,3,4,,1,2,2,2,3,2,1,2,1,2,,,,,,1,1,2,2,1,,3,2,,1,1,1,3,3,1,1,,,,,,2,2,3,2,1,1,1,2,1,1,1,3,,,4,1,3,2,2,1,4,3,3,2,1,1,2,1,2,2,1,6,2,,3,3,5,4,2,9,,3,5,3,2,2,3,1,9,2,1,2,3,0.16174888809459417
202301000748,2024-01-17T21:00:24Z,2024-01-17T21:14:50Z,2,1,1,1,,1,2,3,2,2,1,2,4,,,,,,2,1,1,1,2,1,1,2,1,1,,,,,,,,,,2,1,2,2,2,2,1,,,,,,2,2,2,2,2,,,,,,2,,2,,,,,,,,1,,2,2,3,3,3,3,1,2,2,2,2,3,2,2,,,,,,99,,4,3,,1,3,3,2,2,1,1,1,2,1,1,,,,,2,1,2,1,2,1,2,,1,,4,2,2,1,1,2,2,5,3,99,1,1,1,2,2,1,1,5,2,,2,3,5,4,1,8,,4,3,3,1,1,1,3,7,2,1,2,2,2.2185768870400118
202301000752,2024-01-19T04:28:22Z,2024-01-19T04:45:29Z,1,1,1,1,,1,2,1,2,2,2,2,2,,,,,,1,1,1,1,2,1,1,2,1,2,,,,,,,,,,1,1,1,2,1,2,2,,,,,,2,2,2,2,1,,,,,,1,,2,,,,,,,,1,,2,2,2,1,3,3,1,1,3,2,1,3,3,2,,,,,,2,,4,3,,1,1,1,2,2,1,1,1,3,4,4,,,,,1,1,1,1,1,1,2,2,,,4,2,3,2,2,1,5,2,3,3,1,3,5,2,2,2,1,6,2,,2,3,5,4,1,12,,3,5,2,,2,4,3,9,4,1,1,2,0.30875991320718094
202301000755,2024-01-17T20:03:47Z,2024-01-17T22:04:42Z,1,1,1,2,,1,2,3,1,1,1,1,2,,,,,,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,2,3,2,1,2,1,,,,,,2,2,2,2,1,,,,,,1,,2,,,,,,,,1,,1,3,3,3,3,3,2,1,1,1,1,1,4,1,,,,,,4,,1,4,,1,1,1,1,3,3,1,3,4,2,1,,,,,1,1,2,1,1,1,1,1,,,2,4,4,2,1,2,5,3,1,1,1,4,9,1,4,1,2,3,2,,1,3,5,1,1,12,,3,6,3,2,2,3,1,4,3,1,2,2,0.04840448249293139
202301000765,2024-01-19T00:51:09Z,2024-01-19T01:09:14Z,2,1,2,,1,1,1,3,,,,,,2,3,2,2,3,2,,,,,,,,,,1,2,1,1,1,1,2,1,3,1,1,,,,,,2,1,2,1,2,,,,,,1,2,1,2,3,,1,2,1,1,2,3,4,2,2,,1,2,3,2,1,1,1,2,1,2,,,,,,2,1,3,1,2,,3,5,,2,1,1,1,2,2,1,,,,,,1,1,1,4,1,1,1,1,1,2,2,2,,,5,2,2,2,2,2,5,4,3,2,1,1,2,2,1,2,3,2,2,,3,3,5,4,6,2,2,2,3,3,1,1,2,1,9,4,1,1,2,1.8921196691772781
202301000766,2024-01-18T02:28:08Z,2024-01-18T02:44:56Z,2,1,2,,1,1,1,1,,,,,,1,1,1,1,1,1,,,,,,,,,,4,3,3,4,1,3,3,2,4,1,1,,,,,,2,2,1,1,2,,,,,,1,3,2,2,1,,1,2,1,1,3,4,4,2,3,,1,2,3,2,2,2,1,1,2,2,,,,,,3,3,1,1,2,,2,5,,2,1,1,1,3,3,3,,,,,,3,1,3,3,3,,,,,,,,,1,4,4,4,2,2,1,5,3,2,3,1,4,9,2,2,2,1,5,2,,4,3,5,4,6,12,,3,5,2,,2,4,1,3,4,1,2,1,0.2958514213205233
202301000767,2024-01-17T21:22:59Z,2024-01-17T21:41:36Z,1,1,2,,2,1,2,1,,,,,,2,3,2,1,2,1,,,,,,,,,,2,3,2,2,2,2,2,2,2,2,2,,,,,,2,2,3,3,2,,,,,,2,4,2,2,3,,1,2,2,2,3,3,2,3,3,,1,2,2,2,1,3,1,2,2,3,,,,,,4,2,3,2,2,,3,3,,1,1,2,2,2,2,3,,,,,,1,1,2,1,2,2,2,1,2,2,2,,1,,4,4,4,2,2,2,5,5,1,1,1,2,3,1,4,2,1,5,2,,1,3,5,1,6,1,2,1,4,2,,2,4,1,5,5,2,2,99,0.18905929848189557
202301000772,2024-01-17T20:55:38Z,2024-01-17T21:06:44Z,2,1,2,,1,1,2,3,,,,,,2,2,1,1,1,2,,,,,,,,,,1,1,2,2,2,1,3,4,3,1,1,,,,,,3,1,2,2,2,,,,,,1,4,1,1,2,,1,2,3,2,2,1,4,2,3,,1,1,1,3,1,3,3,2,1,1,,,,,,4,2,1,1,1,,2,4,,2,1,1,1,2,2,3,,,,,,1,1,2,1,3,,,,,,,,,5,5,4,3,2,2,1,5,4,1,2,1,3,5,2,2,2,1,5,2,,4,3,5,4,2,1,2,1,5,2,,2,4,1,7,4,2,1,2,0.1924380369525281
202301000777,2024-01-18T11:43:39Z,2024-01-18T11:51:25Z,2,1,2,,1,1,1,3,,,,,,2,2,2,2,2,1,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,1,,,,,,1,1,1,1,1,,,,,,1,1,1,1,1,,1,3,1,1,2,1,2,2,3,,1,2,3,2,2,2,1,2,1,1,,,,,,1,3,2,4,4,,2,4,,3,1,1,1,1,1,1,,,,,,1,1,1,1,3,,,,,,,,,3,4,3,4,2,2,2,5,2,1,1,1,3,7,2,2,2,1,5,2,,2,3,5,4,1,1,1,1,2,3,2,2,3,3,9,3,1,2,2,0.9692961088526526
202301000782,2024-01-18T17:10:31Z,2024-01-18T17:16:16Z,2,1,1,2,,2,1,2,3,3,2,3,4,,,,,,1,1,1,1,2,2,2,2,1,2,,,,,,,,,,1,1,2,1,2,2,1,,,,,,2,2,2,1,1,,,,,,1,,4,,,,,,,,1,,1,3,3,3,3,3,2,2,2,2,1,2,2,2,,,,,,2,,4,3,,1,1,1,3,1,3,4,4,4,4,4,,,,,1,1,1,1,1,1,1,2,,,4,3,2,1,2,2,5,3,3,3,1,4,9,2,2,2,1,5,2,,1,3,5,1,1,1,1,1,2,4,2,2,3,1,8,3,1,2,2,0.21764451604063959
202301000787,2024-01-17T17:43:31Z,2024-01-18T00:30:57Z,2,1,1,2,,1,2,3,2,2,2,2,3,,,,,,1,2,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,2,3,2,1,2,,,,,,1,1,1,1,1,,,,,,1,,2,,,,,,,,1,,1,3,1,3,1,3,2,1,2,1,1,2,4,3,,,,,,4,,5,2,,1,1,1,1,1,3,4,4,1,4,1,,,,,3,,,,,,,,,3,4,3,3,2,2,1,5,3,1,2,1,4,9,2,1,2,2,3,2,,1,3,5,1,6,10,,3,6,2,,2,4,1,9,4,1,2,2,0.43455687739218485
202301000788,2024-01-17T16:05:55Z,2024-01-17T16:09:55Z,2,1,1,1,,1,2,2,1,4,3,3,3,,,,,,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,1,1,1,2,3,1,1,,,,,,3,1,2,1,1,,,,,,1,,3,,,,,,,,2,,3,3,1,2,1,2,2,2,2,2,1,2,1,3,,,,,,2,,3,2,,2,1,2,2,3,2,3,1,4,4,1,,,,,1,1,1,1,1,1,1,1,,,2,2,2,2,2,1,5,4,4,1,1,3,7,2,1,2,3,2,2,,1,3,5,1,6,2,2,2,2,3,2,2,3,1,8,3,1,1,2,0.24080366444871842
202301000790,2024-01-19T21:04:09Z,2024-01-19T21:19:46Z,2,1,2,,2,2,1,2,,,,,,3,3,4,4,3,2,,,,,,,,,,2,3,3,2,4,3,3,2,2,1,2,,,,,,1,3,1,1,2,,,,,,2,2,2,2,1,,2,4,2,1,2,2,2,2,2,,1,3,4,3,2,3,3,2,2,2,,,,,,1,1,1,2,3,,2,3,,2,1,2,2,2,2,3,,,,,,1,1,1,4,1,1,1,1,2,1,2,2,,,2,1,1,2,2,4,4,3,2,1,1,1,2,1,4,2,1,6,2,,4,3,5,4,6,1,1,1,1,1,,1,1,1,1,1,1,1,1,0.213353927241257
202301000797,2024-01-18T02:49:09Z,2024-01-18T03:00:47Z,2,1,2,,1,2,2,1,,,,,,2,3,2,2,2,1,,,,,,,,,,3,1,1,3,1,1,4,3,4,1,2,,,,,,2,1,1,1,3,,,,,,1,4,2,2,1,,1,2,3,1,3,1,3,3,3,,1,1,1,1,1,1,2,2,2,2,,,,,,3,2,1,1,1,,4,3,,3,1,2,1,2,3,3,,,,,,1,1,2,1,3,,,,,,,,,1,3,4,3,2,2,2,5,5,1,2,1,3,5,2,2,3,1,5,2,,1,3,5,1,1,10,,3,5,3,2,2,4,1,9,4,1,1,2,0.09424043196454873
202301000798,2024-01-18T01:30:29Z,2024-01-18T18:04:00Z,1,1,2,,1,99,,3,,,,,,2,2,2,1,2,1,,,,,,,,,,2,1,2,1,2,1,1,1,1,2,1,,,,,,1,1,2,2,1,,,,,,2,1,1,2,1,,1,1,1,2,1,1,1,1,1,,1,2,2,1,1,1,2,1,1,2,,,,,,1,2,2,2,1,,2,3,,2,1,1,1,1,1,1,,,,,,1,1,4,1,1,1,1,2,1,1,2,1,,,3,2,3,2,2,2,5,2,1,1,1,4,9,2,3,2,1,6,2,,4,3,5,4,1,1,1,1,2,2,,2,3,1,9,3,1,2,3,0.338648587792353
202301000800,2024-01-17T16:18:49Z,2024-01-17T16:29:50Z,2,1,2,,2,2,1,2,,,,,,2,4,3,2,3,2,,,,,,,,,,3,1,1,2,1,2,3,3,4,1,1,,,,,,1,1,1,1,1,,,,,,1,3,1,1,1,,1,4,2,2,3,1,1,2,1,,1,1,1,3,1,1,2,2,2,2,,,,,,2,2,1,2,1,,4,3,,1,1,1,1,2,1,3,,,,,,1,1,3,1,3,,,,,,,,,1,4,4,4,2,2,1,5,2,1,4,1,2,3,1,1,1,2,3,2,,1,3,5,1,6,7,,4,2,3,2,2,3,3,1,3,1,2,1,2.997920964512703
202301000801,2024-01-19T12:23:13Z,2024-01-19T12:43:55Z,1,1,2,,1,2,1,2,,,,,,3,3,4,3,2,1,,,,,,,,,,2,2,1,1,3,1,1,1,1,1,2,,,,,,1,3,1,1,1,,,,,,1,1,1,1,1,,1,3,1,1,1,1,1,1,1,,1,2,4,2,2,2,2,2,1,1,,,,,,1,1,4,4,4,,2,1,,1,1,1,1,1,3,1,,,,,,2,2,1,2,3,,,,,,,,,2,2,1,1,2,1,3,5,5,1,5,1,3,5,2,4,1,3,2,2,,4,3,5,4,1,1,1,1,2,1,,1,1,1,3,2,2,2,2,1.3326967842181632
202301000806,2024-01-17T18:59:52Z,2024-01-17T19:08:26Z,1,1,1,2,,2,1,2,2,4,2,3,4,,,,,,2,1,1,2,2,1,1,2,2,2,,,,,,,,,,1,2,1,1,1,1,1,,,,,,1,1,1,1,1,,,,,,1,,3,,,,,,,,1,,1,1,3,1,1,3,2,2,1,1,4,2,1,1,,,,,,2,,4,4,,1,1,1,1,2,1,1,1,4,1,2,,,,,3,,,,,,,,,3,5,2,2,2,2,2,5,1,2,3,1,4,9,1,3,2,1,5,2,,1,3,5,1,1,1,2,1,2,2,,2,4,1,9,4,1,1,2,0.1367936607894653
202301000807,2024-01-19T12:21:12Z,2024-01-19T12:36:21Z,1,1,1,1,,1,1,1,1,2,1,1,2,,,,,,1,1,1,2,1,1,1,2,1,1,,,,,,,,,,1,2,2,1,2,2,2,,,,,,2,1,2,1,2,,,,,,1,,3,,,,,,,,1,,2,2,2,1,2,1,1,2,1,1,1,2,2,4,,,,,,2,,3,2,,1,1,1,2,1,1,1,1,3,1,3,,,,,2,1,2,2,2,2,2,,1,,4,4,4,2,2,3,5,1,1,1,1,4,9,2,3,1,1,6,2,,4,3,5,4,1,1,1,1,2,3,2,2,3,1,9,3,2,1,3,0.399917348698131
202301000808,2024-01-18T18:59:37Z,2024-01-18T19:27:05Z,2,1,2,,1,1,2,1,,,,,,2,2,2,2,1,1,,,,,,,,,,3,1,1,1,1,1,2,1,2,1,2,,,,,,1,1,1,1,1,,,,,,2,1,1,2,1,,1,3,1,1,1,2,2,1,2,,1,2,2,2,3,2,3,1,1,1,,,,,,2,1,1,1,1,,3,2,,2,1,1,1,1,2,3,,,,,,1,1,4,1,3,,,,,,,,,3,5,2,2,2,2,1,5,3,2,1,1,1,2,2,3,2,1,5,2,,4,3,5,4,1,2,2,2,5,2,,2,4,1,2,5,1,1,1,0.19905083606171944
202301000811,2024-01-17T21:24:58Z,2024-01-17T21:33:11Z,2,1,2,,1,1,1,1,,,,,,2,2,1,2,2,1,,,,,,,,,,3,1,2,2,2,2,3,2,3,1,2,,,,,,2,1,1,2,3,,,,,,2,2,1,3,2,,1,2,3,2,3,1,2,2,2,,1,1,3,3,1,3,3,2,3,3,,,,,,4,2,1,1,2,,4,4,,3,1,1,1,2,3,3,,,,,,1,3,2,3,3,,,,,,,,,2,5,4,4,2,2,1,5,3,2,1,1,4,9,2,2,1,1,5,2,,1,3,5,1,6,9,,3,5,2,,2,4,1,9,4,2,1,3,0.12178740666286675
202301000812,2024-01-17T17:17:06Z,2024-01-17T17:45:42Z,2,1,1,2,,1,1,3,1,2,1,1,2,,,,,,1,99,99,1,2,1,2,99,99,2,,,,,,,,,,1,2,2,1,1,1,1,,,,,,1,1,2,1,2,,,,,,2,,2,,,,,,,,1,,2,4,3,1,3,3,2,1,1,2,1,1,2,4,,,,,,3,,2,3,,1,1,1,1,1,3,3,2,3,4,4,,,,,3,,,,,,,,,4,4,4,4,2,1,1,5,3,1,2,1,3,5,2,4,2,1,5,2,,4,3,5,4,1,12,,3,6,2,,2,4,1,7,4,1,2,2,0.24866527674735098
202301000815,2024-01-18T14:28:52Z,2024-01-18T16:17:53Z,2,1,2,,1,1,1,1,,,,,,2,3,2,2,2,1,,,,,,,,,,1,1,3,2,2,2,3,2,2,1,1,,,,,,2,2,1,1,1,,,,,,2,3,1,3,1,,1,2,1,2,2,1,2,1,2,,1,1,1,1,3,1,2,1,1,1,,,,,,1,3,1,1,1,,2,4,,2,1,1,1,1,2,3,,,,,,1,1,3,1,1,1,2,1,1,2,1,1,,,4,2,3,2,2,1,5,5,2,3,1,3,5,2,3,2,1,6,2,,4,3,5,4,1,8,,4,5,2,,2,3,1,99,3,1,1,99,0.1724932606918155
202301000816,2024-01-18T09:50:04Z,2024-01-18T10:04:05Z,1,1,2,,2,2,1,2,,,,,,4,4,4,4,4,1,,,,,,,,,,4,3,4,2,2,3,4,2,4,1,2,,,,,,1,3,2,1,1,,,,,,2,3,1,1,1,,2,4,2,1,1,2,3,2,1,,1,3,2,2,2,2,1,2,4,2,,,,,,1,1,1,3,2,,2,1,,1,1,2,1,2,1,1,,,,,,2,2,1,2,3,,,,,,,,,1,2,1,1,2,2,3,4,2,3,2,1,1,2,2,3,2,2,3,2,,4,3,5,4,3,1,1,1,2,4,1,1,1,3,9,2,1,1,2,0.2117929136934379
202301000817,2024-01-17T16:53:14Z,2024-01-17T17:11:02Z,1,1,1,2,,2,1,2,4,4,4,4,4,,,,,,2,1,1,1,1,2,1,2,1,2,,,,,,,,,,1,2,2,1,1,2,1,,,,,,1,2,2,1,1,,,,,,1,,2,,,,,,,,1,,2,4,3,1,2,1,1,3,2,1,1,2,1,3,,,,,,1,,4,4,,1,1,1,1,1,1,1,1,2,1,1,,,,,3,,,,,,,,,2,3,1,1,2,1,1,5,2,3,3,1,4,9,1,4,1,3,2,2,,4,3,5,4,1,7,,4,6,1,,1,2,1,6,3,1,2,2,1.4213312819478128
