QKEY,INTERVIEW_START_W145,INTERVIEW_END_W145,DEVICE_TYPE_W145,LANG_W145,FORM_W145,ECON_SIT_W145,CHILDREN_BETTEROFF2_W145,SATISFIED_DEMOCRACY_W145,FAV_US_W145,FAV_CHINA_W145,FAV_EU_W145,FAV_UN_W145,FAV_NATO_W145,FAV_RUSSIA_W145,FAV_INDIA_W145,FAV_MEXICO_W145,FAV_BRAZIL_W145,FAV_UK_W145,FAV_GERMANY_W145,FAV_FRANCE_W145,PARTYFAV_REP_W145,PARTYFAV_DEM_W145,CONFID_XI_W145,CONFID_PUTIN_W145,CONFID_MACRON_W145,CONFID_ZELENSKYY_W145,CONFID_NETANYAHU_W145,PROB_RICH_POOR_W145,PROB_GEN_UNEQUAL_W145,PROB_RACEDISCRIM_W145,PROB_RELDISCRIM_W145,PROB_MISINFORMATION_W145,FREE_PRESS_W145,FREE_SPEECH_W145,FREE_INTERNET_W145,FREEDOM_PRESS_W145,FREEDOM_SAY_W145,FREEDOM_INTERNET_W145,INEQUALITY_MERIT_W145,INEQUALITY_OPP_W145,INEQUALITY_DISCRIM_W145,INEQUALITY_AUTOMATION_W145,INEQUALITY_EDU_W145,INEQUALITY_RICH_W145,ECONSYS_REFORM_W145,USDEMOCRACY_EXAMPLE_W145,PREZFP_W145,USRESPECT_IMPORT_W145,LRNGFP_a_W145,LRNGFP_b_W145,LRNGFP_c_W145,LRNGFP_d_W145,LRNGFP_e_W145,LRNGFP_f_W145,LRNGFP_g_W145,LRNGFP_h_W145,LRNGFP_i_W145,LRNGFP_j_W145,LRNGFP_k_W145,LRNGFP_l_W145,LRNGFP_m_W145,LRNGFP_n_W145,LRNGFP_o_W145,LRNGFP_p_W145,LRNGFP_q_W145,LRNGFP_r_W145,LRNGFP_s_W145,LRNGFP_t_W145,LRNGFP_u_W145,LRNGFP_v_W145,US_EURO_SEC_W145,US_EURO_ECON_W145,US_EURO_DEM_W145,GROWINFLU1_CHINA_W145,GROWINFLU1_RUSSIA_W145,GROWINFLU1_INDIA_W145,GROWINFLU1_GERMANY_W145,GROWINFLU1_FRANCE_W145,GROWINFLU1_UK_W145,GROWINFLU1_IRAN_W145,GROWINFLU1_BRAZIL_W145,GROWINFLU1_COUNTRY_W145,GROWINFLU2_NATO_W145,GROWINFLU2_EU_W145,GROWINFLU2_UN_W145,CHINA_US_ENEMY_W145,RUSSIA_US_ENEMY_W145,BRDERJOB_W145,BRDERJOB_MEX_W145,CHINA_INFLU_ECON_W145,CHINA_INFLU_ECON2_W145,CHINA_DISPUTES_W145,NATIONALITY_RELIG_W145,NATIONALITY_BORN_W145,NATIONALITY_LANG_W145,NATIONALITY_CUSTOM_W145,BENEFITORG_NATO_W145,BENEFITORG_UN_W145,BENEFITORG_WHO_W145,UNISGZ_AID_W145,UNISGZ_CEASEFIRE_W145,EU_DEF_SPEND_W145,UKR_SPRT_W145,UKR_NATSEC_W145,UA_CONC_b_W145,UA_CONC_d_W145,SSDO_PRIORITIES_W145,SSDO_PUSH_W145,SSDO_IDEAL_W145,SSDO_DOMINATE_W145,CLASS_W145,CLASS2_W145,NATO_REGION_W145,NATO_FOCUS_W145,NATO_KNOW_W145,NEWSSOCIETY_W145,NEWSCORP_W145,NEWSGOVT_W145,NEWSRESTRICT_W145,NEWSPROTECT_W145,BESTAGE_MARRY_W145,BESTAGE_CHILD_W145,BESTAGE_HOUSE_W145,BESTAGE_RETIRE_W145,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTENDPER,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W145
202201031911,2024-04-05T19:10:10Z,2024-04-05T19:32:51Z,2,1,1,4,2,3,3,4,2,3,3,4,3,4,2,2,4,2,1,4,4,4,5,3,3,3,3,2,3,2,2,2,2,1,2,1,1,2,1,1,1,1,2,2,1,2,1,2,2,1,3,1,1,1,2,3,2,,,,,,,,,,,,1,2,2,1,1,3,1,3,1,2,3,2,3,3,3,3,3,4,4,1,2,2,3,1,1,2,3,3,3,3,3,2,3,3,2,1,2,2,1,2,3,2,5,5,5,3,2,2,4,2,96,96,96,62,1,1,2,2,3,2,2,3,2,,1,1,1,1,1,12,,3,6,1,,1,1,1,3,1,2,2,2,1.3101238682188623
202201031929,2024-04-02T15:41:28Z,2024-04-02T15:59:34Z,2,1,2,2,2,2,1,3,2,1,2,3,2,2,2,1,2,3,3,2,3,4,4,2,2,1,2,2,3,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,,,,,,,,,,,,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,3,1,3,3,1,2,2,3,1,2,2,3,3,2,2,2,1,1,2,2,1,2,3,3,1,2,2,1,2,2,1,1,1,4,,5,4,5,1,1,1,1,1,96,96,96,96,1,4,9,1,4,1,3,2,1,1,1,5,3,1,1,12,,3,5,3,2,2,3,1,2,3,2,2,1,0.4870183049380783
202201032001,2024-04-03T23:46:23Z,2024-04-04T00:01:38Z,2,1,2,2,99,2,2,2,2,2,2,4,3,3,3,2,2,2,4,2,3,4,2,2,4,1,2,2,3,1,1,1,2,1,2,1,3,1,2,4,1,2,3,1,2,1,,,,,,,,,,,,2,1,3,1,2,2,3,1,2,2,1,1,1,1,3,2,3,3,3,3,3,3,2,3,3,3,2,3,3,4,3,1,3,4,1,3,1,2,1,1,3,3,1,3,1,2,2,2,4,1,3,3,1,4,4,4,1,2,2,5,2,35,35,96,96,1,4,9,1,3,1,1,6,2,,4,3,5,4,1,12,,3,6,2,,2,3,1,9,3,1,1,3,0.09520891542422293
202201032199,2024-04-02T17:55:24Z,2024-04-02T18:08:52Z,2,1,1,3,2,3,2,3,4,3,4,3,3,2,2,4,2,4,3,4,3,3,4,4,4,2,3,1,3,1,1,2,2,2,2,2,2,1,1,3,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,1,2,,,,,,,,,,,,2,1,2,1,2,3,1,2,2,1,3,2,3,2,3,2,2,4,4,1,2,1,1,2,1,2,3,2,2,3,3,1,1,3,4,4,3,1,4,4,3,1,4,4,4,2,2,2,5,1,96,96,96,96,1,1,1,2,3,1,1,6,2,,4,2,2,4,1,2,1,2,2,3,1,1,2,1,9,3,1,1,2,0.193739747646185
202201032215,2024-04-02T20:22:21Z,2024-04-02T20:31:20Z,2,1,2,1,2,3,2,3,1,2,1,1,2,2,3,1,1,1,4,2,3,4,2,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,1,1,2,2,1,1,,,,,,,,,,,,1,1,2,1,2,1,1,1,3,1,1,1,1,1,2,2,1,1,1,3,1,1,3,1,1,2,2,99,2,2,1,2,2,4,4,2,2,1,2,1,3,3,1,2,1,1,1,1,4,1,4,4,,4,4,4,1,1,1,1,2,30,30,30,65,1,3,5,1,3,1,2,4,2,,1,2,2,1,6,1,2,1,4,2,,2,4,1,3,5,1,1,2,0.06837580772088424
202201032455,2024-04-03T11:15:37Z,2024-04-03T11:28:39Z,2,1,2,2,2,2,99,2,2,2,2,2,2,2,2,2,2,2,3,2,5,3,5,5,5,1,2,2,2,1,2,4,2,2,1,1,2,1,2,3,2,2,2,2,1,2,,,,,,,,,,,,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,1,3,1,1,3,2,2,3,3,3,3,2,2,2,5,2,1,5,1,2,1,2,2,2,3,2,3,4,4,1,2,3,2,4,2,2,4,,5,5,5,3,5,5,3,1,35,35,35,45,1,3,5,2,1,1,3,1,2,,1,2,2,1,6,11,1,4,5,4,2,2,3,3,2,1,1,2,2,2.7583927798972425
202201032645,2024-04-02T16:02:55Z,2024-04-02T16:19:17Z,2,1,1,3,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,3,4,3,3,3,2,3,3,3,2,1,1,1,1,2,3,1,1,3,3,3,1,2,2,2,1,1,2,3,3,2,2,2,1,3,2,2,2,,,,,,,,,,,,1,1,1,1,1,3,3,3,2,1,2,2,3,3,2,2,2,4,4,1,2,2,3,3,2,1,3,3,3,5,4,1,4,3,3,4,3,1,4,4,3,2,4,4,4,1,1,1,3,1,96,96,96,96,1,3,5,2,2,1,2,3,2,,1,2,2,1,1,1,1,1,5,3,1,1,1,1,9,1,1,2,3,0.12768343458356135
202201032653,2024-04-05T09:20:31Z,2024-04-05T09:36:29Z,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,99,5,99,5,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,1,2,3,99,1,1,1,2,2,2,2,2,2,1,2,2,2,,,,,,,,,,,,1,1,2,1,1,2,3,3,3,2,3,1,3,3,3,2,2,3,99,1,2,2,3,2,2,2,2,2,2,2,2,3,4,99,2,2,2,4,2,3,3,3,5,5,5,2,2,2,2,2,96,96,96,96,1,2,3,1,2,1,2,3,2,,1,2,2,1,2,6,,4,5,99,99,9,9,3,3,99,2,2,2,0.3648206133758948
202201032859,2024-04-02T15:45:25Z,2024-04-02T16:07:26Z,2,1,2,4,2,3,3,3,2,3,3,4,2,2,2,2,2,3,3,2,3,4,5,3,2,1,2,1,3,2,2,1,1,2,2,2,1,2,2,2,1,1,1,2,1,2,,,,,,,,,,,,2,1,1,1,1,2,1,2,2,2,2,1,2,2,1,1,2,1,3,2,1,3,2,2,3,2,2,3,3,3,2,2,5,4,2,2,2,2,2,3,3,5,4,1,2,2,2,2,3,1,3,4,,5,1,5,4,2,2,4,2,96,96,96,60,1,1,1,3,2,2,3,2,2,,1,1,1,1,6,1,2,1,6,2,,2,3,1,4,2,1,2,2,1.4944955326804272
202201033759,2024-04-04T12:06:04Z,2024-04-04T12:16:18Z,2,1,1,3,2,3,2,4,2,2,2,4,3,3,2,3,2,2,4,2,4,4,2,2,4,1,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,1,1,2,1,2,1,2,1,1,2,2,2,2,,,,,,,,,,,,1,1,1,1,1,3,3,3,2,2,3,1,1,1,1,3,3,4,4,1,2,1,4,2,1,3,1,1,1,3,4,1,3,3,1,1,2,3,2,3,2,,4,4,4,2,1,1,2,1,25,25,30,60,1,3,5,2,2,1,1,6,2,,1,2,2,1,2,10,,3,5,3,2,2,3,1,9,3,1,2,3,0.07029997438627848
202201034069,2024-04-06T10:03:34Z,2024-04-06T10:14:56Z,1,1,1,4,2,4,4,4,3,3,3,4,3,4,3,3,3,3,3,4,3,4,3,3,3,2,2,2,2,1,1,1,2,3,3,2,2,2,2,2,1,1,2,2,1,2,1,1,2,1,2,1,1,2,1,1,2,,,,,,,,,,,,1,1,1,2,2,3,3,2,3,2,2,2,2,2,2,3,3,4,4,2,2,2,2,2,2,2,2,2,2,3,3,1,4,1,1,1,2,2,2,3,2,,4,4,4,1,1,1,1,2,96,96,96,96,1,4,9,1,4,2,2,4,2,,1,1,1,1,1,12,,3,6,3,1,1,2,1,9,3,4,2,3,1.2505758222929257
202201034154,2024-04-02T22:55:48Z,2024-04-02T23:22:50Z,1,1,1,2,2,2,1,3,2,1,1,4,1,2,3,2,1,1,3,2,3,4,2,1,4,3,2,2,2,1,1,2,1,1,1,1,1,2,1,2,1,1,4,2,1,1,2,2,3,2,2,2,1,1,1,1,2,,,,,,,,,,,,1,2,2,1,2,3,1,3,3,2,2,3,1,3,1,2,3,2,2,2,2,2,3,3,2,2,1,1,1,3,3,1,2,3,1,1,2,3,2,3,3,3,4,4,4,2,3,3,1,2,96,96,96,96,1,3,5,2,4,1,2,3,2,,1,2,2,1,3,2,2,2,5,2,,2,4,1,99,4,2,1,99,0.0279599574969647
202201034231,2024-04-02T15:51:41Z,2024-04-02T20:30:45Z,2,1,1,4,2,3,4,2,2,4,4,3,2,2,1,3,3,3,4,4,2,4,3,2,3,1,2,1,1,1,2,1,1,3,3,3,1,1,1,1,1,4,1,3,1,2,1,2,1,1,3,2,2,1,2,1,2,,,,,,,,,,,,2,1,3,1,1,2,1,1,2,1,1,2,2,2,2,2,3,4,4,1,2,4,4,2,4,4,4,4,4,4,4,4,1,2,1,2,2,3,2,4,5,,5,5,1,4,2,1,3,2,96,96,96,65,1,3,5,2,2,1,3,2,2,,1,2,2,1,1,12,,3,5,3,1,1,2,3,3,3,1,2,2,1.1013223434738857
202201034486,2024-04-02T21:56:07Z,2024-04-02T23:47:39Z,2,1,2,3,2,2,3,2,3,2,2,3,3,2,3,2,3,3,3,2,5,3,3,3,4,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,1,2,,,,,,,,,,,,1,1,1,2,2,2,2,2,3,2,3,2,2,2,3,3,2,2,2,2,2,2,2,3,3,3,1,2,3,5,3,1,5,4,3,2,4,2,2,2,2,2,4,2,2,3,3,2,4,1,4,4,,5,5,5,2,5,1,2,1,30,30,30,65,1,3,7,1,1,3,2,3,1,1,1,1,3,1,6,9,,3,6,2,,2,4,1,2,4,1,2,1,0.7608010960177758
202201034536,2024-04-03T06:33:09Z,2024-04-03T06:55:42Z,2,1,2,2,2,4,1,4,1,3,2,4,3,4,4,1,2,2,4,4,3,4,2,1,3,2,3,1,3,1,2,2,2,2,3,1,3,2,1,3,1,1,2,2,1,1,,,,,,,,,,,,2,1,1,1,1,3,2,1,2,1,1,1,1,1,1,2,1,2,3,3,3,3,2,1,1,2,3,3,4,4,2,2,1,2,4,1,2,1,4,2,3,4,1,2,1,1,2,3,2,2,4,3,3,4,4,4,1,1,1,5,2,96,32,96,96,1,4,9,1,3,1,2,4,2,,1,1,1,1,3,12,,3,5,1,,1,1,3,9,2,1,2,3,1.3347319350232887
202201034733,2024-04-02T19:54:47Z,2024-04-02T20:19:45Z,2,1,2,3,2,2,2,3,2,2,1,3,2,2,2,2,2,2,3,2,3,3,2,2,3,2,2,1,2,3,1,1,2,2,2,2,2,3,2,2,1,2,3,2,1,2,,,,,,,,,,,,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,3,3,3,2,3,2,2,2,2,3,2,2,1,2,1,2,5,1,2,3,2,2,2,1,2,4,4,,4,4,3,1,2,2,2,1,99,25,22,96,1,3,5,2,4,1,2,4,2,,1,2,2,1,3,12,,3,5,3,2,2,3,1,1,3,4,2,1,0.061704619444183845
202201034819,2024-04-02T21:14:47Z,2024-04-02T22:34:58Z,1,1,1,3,2,2,2,3,2,2,2,3,2,2,2,2,2,2,4,2,3,3,2,2,2,2,4,1,3,2,1,1,1,1,2,1,3,2,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,,,,,,,,,,,,2,2,2,1,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,2,2,2,3,1,1,1,2,2,2,2,3,3,3,1,2,2,1,4,2,4,3,3,5,5,4,1,2,2,2,1,96,96,96,96,1,1,2,1,2,1,1,5,2,,1,2,2,1,6,10,,3,6,2,,2,4,1,2,5,1,2,1,0.08106023541542243
202201034822,2024-04-03T10:14:54Z,2024-04-03T10:32:47Z,2,1,1,4,2,4,3,4,3,3,3,3,3,3,3,3,3,3,4,4,4,99,4,4,4,1,3,3,3,3,1,1,1,4,2,3,2,2,3,2,2,1,2,2,1,1,1,3,1,1,2,1,2,2,2,2,2,,,,,,,,,,,,2,1,3,1,3,1,2,2,2,3,1,2,3,2,3,2,2,4,4,2,2,2,4,4,3,3,2,2,3,4,4,3,1,3,4,4,1,4,1,4,4,,4,1,5,1,1,1,1,1,26,30,26,60,1,3,5,2,2,1,3,2,2,,1,1,1,1,1,1,1,1,4,3,1,1,2,1,3,3,1,2,1,1.33773758041765
202201034915,2024-04-02T19:14:53Z,2024-04-02T19:30:37Z,2,1,2,1,1,1,2,4,2,3,3,4,3,2,2,2,2,2,4,2,4,4,2,2,4,2,1,1,3,1,2,2,2,2,2,2,4,1,1,3,1,1,1,3,2,2,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,2,3,2,2,2,1,2,3,3,3,2,3,3,2,2,3,2,3,99,3,5,3,2,1,4,4,4,4,2,2,2,5,3,4,3,1,1,1,1,4,1,4,3,2,4,4,1,2,1,99,1,2,96,96,96,60,1,3,5,1,2,1,1,6,2,,4,2,2,4,2,1,2,1,6,2,,2,4,1,6,5,2,1,2,0.10917522042422148
202201035049,2024-04-02T17:44:27Z,2024-04-02T17:58:04Z,1,1,2,1,1,2,2,3,3,3,3,3,3,3,2,3,2,2,4,2,3,4,2,3,3,2,3,2,3,2,2,2,1,2,2,2,2,2,1,2,1,1,3,2,1,4,,,,,,,,,,,,2,2,3,1,2,2,3,2,3,2,1,2,1,2,2,2,1,1,3,3,3,1,1,2,3,2,2,3,3,3,2,2,2,4,1,2,3,2,2,1,4,4,1,2,2,1,1,1,3,1,4,3,2,4,4,1,3,2,2,4,2,28,24,21,68,1,1,2,1,4,1,1,5,2,,1,2,2,1,3,1,2,1,4,3,2,2,3,1,1,3,1,2,2,0.06924314167508168
202201035099,2024-04-02T18:20:53Z,2024-04-02T18:24:50Z,2,1,1,3,2,2,2,3,2,3,3,3,3,4,4,3,3,3,2,2,3,3,3,3,4,3,2,2,3,2,2,2,3,2,2,3,3,3,2,2,2,2,2,1,2,2,3,1,2,3,3,2,2,2,2,3,3,,,,,,,,,,,,3,2,2,1,3,3,1,3,3,2,3,1,1,1,3,2,2,3,3,2,2,2,3,2,3,2,2,3,2,2,3,3,1,3,3,3,3,3,2,2,3,2,1,1,1,2,3,2,3,2,97,97,97,97,1,3,6,1,2,1,2,3,2,,1,2,2,1,6,1,1,1,1,2,,2,3,1,1,1,3,1,1,0.28395876376532797
202201035118,2024-04-03T00:14:25Z,2024-04-03T00:34:48Z,2,1,1,2,2,4,2,4,2,4,4,4,2,3,2,2,3,3,2,4,4,3,3,4,3,2,4,3,1,1,1,1,1,3,3,3,2,3,1,2,4,2,1,2,1,1,2,2,3,1,3,1,1,3,1,1,2,,,,,,,,,,,,1,3,3,1,1,1,2,2,2,1,1,2,2,2,2,99,2,4,4,1,2,1,1,1,99,1,2,2,2,3,2,2,4,3,2,1,4,1,1,4,4,,5,5,5,1,1,1,1,1,28,30,96,66,1,4,9,1,3,2,2,4,2,,4,3,5,4,1,1,1,1,2,1,,1,1,1,2,1,1,1,1,0.09832361476230056
202201035150,2024-04-02T15:42:20Z,2024-04-02T15:56:53Z,2,1,2,3,2,3,2,3,3,4,3,4,3,4,2,3,3,3,2,4,3,4,3,3,3,2,1,1,3,2,1,1,2,2,3,2,2,2,2,3,2,1,2,2,1,2,,,,,,,,,,,,2,1,1,1,1,1,1,2,3,2,2,1,1,2,1,1,3,3,3,1,1,1,3,2,3,3,3,3,4,4,2,1,1,1,2,1,2,1,2,1,3,3,2,1,3,2,1,3,2,3,3,3,2,5,4,5,1,2,2,4,2,96,96,96,96,1,1,2,2,4,2,3,2,2,,1,1,1,1,5,2,2,2,4,2,,2,3,1,3,3,5,2,2,2.009932956894337
202201035271,2024-04-02T15:34:55Z,2024-04-03T15:19:25Z,1,1,2,1,1,1,2,4,2,2,4,2,1,4,3,1,2,3,2,2,3,1,1,4,3,2,4,3,1,2,1,4,2,1,3,3,2,1,1,3,4,1,2,1,1,4,,,,,,,,,,,,2,2,1,2,3,2,3,1,1,2,2,3,3,2,2,1,1,3,1,1,1,1,2,3,1,3,2,1,2,2,1,2,5,2,3,2,4,1,3,1,3,4,2,1,2,2,2,1,3,2,2,2,,1,3,2,3,2,3,4,1,30,96,96,40,1,3,5,2,1,2,3,1,2,,1,2,2,1,3,1,1,1,1,2,,2,4,2,1,4,2,2,1,1.8035731970174231
202201035420,2024-04-02T15:23:06Z,2024-04-02T16:03:38Z,1,1,2,3,2,4,3,4,3,4,3,3,2,3,2,4,2,4,2,4,4,3,2,3,2,2,3,2,2,1,1,1,1,4,2,2,3,3,2,3,1,2,2,2,1,2,,,,,,,,,,,,3,2,1,1,1,2,2,2,1,2,3,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,3,3,4,4,2,2,2,3,1,2,2,2,4,4,3,4,3,3,3,3,3,3,2,3,3,2,,4,4,1,1,1,1,1,1,30,30,35,65,1,1,2,3,3,1,2,4,2,,1,1,1,1,1,2,2,2,5,1,,1,1,1,9,2,1,2,3,1.3740332847413308
202201035422,2024-04-04T18:38:00Z,2024-04-04T19:04:02Z,2,1,1,3,2,3,4,4,4,4,1,4,4,4,4,4,4,99,4,2,3,4,3,1,3,1,2,1,1,1,1,2,2,2,2,2,1,1,1,3,1,1,1,2,2,2,1,1,2,1,2,2,2,1,1,1,1,,,,,,,,,,,,1,1,2,1,1,1,1,2,1,3,3,2,1,1,2,3,3,3,4,1,2,2,4,4,1,4,1,1,1,1,1,1,2,1,2,2,1,4,1,4,3,1,4,4,4,1,1,1,1,1,96,96,96,65,1,3,5,1,3,1,2,4,2,,1,2,2,1,3,1,1,1,5,2,,2,4,1,5,5,1,2,2,0.11119934821588894
202201036091,2024-04-02T17:48:35Z,2024-04-02T18:29:59Z,2,1,2,1,1,2,2,99,2,2,2,3,2,2,2,1,2,1,3,1,3,4,2,1,4,3,2,2,3,1,2,2,2,1,2,1,3,1,1,1,2,3,3,3,1,2,,,,,,,,,,,,3,1,1,2,1,3,3,1,3,2,2,1,1,1,2,1,2,2,2,2,2,2,2,1,3,2,2,99,3,3,3,99,5,1,4,4,4,1,2,1,3,3,3,2,1,2,2,1,4,1,4,3,99,4,4,4,2,1,2,2,2,97,25,25,60,1,3,5,2,4,1,3,1,2,,1,2,2,1,3,1,2,1,5,99,2,2,3,1,3,3,2,2,2,0.17219037979436294
202201036326,2024-04-02T15:48:15Z,2024-04-02T15:51:02Z,2,1,1,3,2,1,2,4,3,2,3,2,3,3,4,2,2,3,2,3,2,3,1,3,3,2,3,2,3,2,1,3,3,1,3,2,1,2,4,2,3,2,2,2,2,2,3,2,1,3,2,1,1,2,3,3,2,,,,,,,,,,,,2,3,2,3,2,3,1,2,2,2,2,2,3,1,2,2,2,3,2,3,2,2,2,2,4,4,1,1,2,1,3,3,1,1,1,2,2,2,3,4,3,2,3,2,4,3,1,1,3,2,,,96,96,1,3,5,2,1,2,3,1,2,,99,3,5,3,4,8,,4,4,3,2,2,3,2,6,3,3,1,2,0.2732549872703413
202201036586,2024-04-02T16:55:10Z,2024-04-02T17:12:20Z,2,1,2,4,2,4,4,4,3,3,4,4,3,4,2,4,2,3,2,4,4,4,3,4,2,4,3,2,2,1,1,1,1,4,3,4,1,1,4,1,3,2,2,2,1,1,,,,,,,,,,,,3,1,1,1,2,2,1,3,1,3,2,1,1,1,1,1,3,3,3,2,1,3,2,2,99,2,3,3,4,4,1,2,1,1,3,1,1,4,4,4,3,4,1,1,2,4,4,2,4,2,4,3,2,5,5,5,2,1,1,1,1,25,26,96,62,1,3,5,2,4,1,2,3,2,,1,1,1,1,1,1,1,1,1,1,,1,1,1,2,2,3,2,1,1.6935151910569515
202201036617,2024-04-03T20:02:07Z,2024-04-03T20:08:42Z,2,1,2,4,2,3,1,4,4,4,3,2,2,3,2,2,2,2,2,4,4,4,4,4,2,4,4,4,1,1,1,1,1,3,2,2,1,3,4,3,2,4,3,1,1,4,,,,,,,,,,,,3,2,2,2,1,3,3,2,3,3,1,1,1,4,1,1,1,2,2,2,1,2,2,2,2,2,3,2,4,4,1,2,3,1,1,1,1,3,4,4,4,4,1,1,2,5,5,4,3,4,4,3,1,4,4,4,1,1,1,5,1,22,23,25,60,1,3,5,1,2,1,1,6,1,7,1,1,3,1,1,2,2,2,2,1,,1,1,1,9,1,1,2,2,0.5412664313039445
202201036673,2024-04-02T17:03:32Z,2024-04-02T17:21:30Z,2,1,1,2,1,3,2,2,3,2,2,4,2,3,2,2,3,2,3,3,3,4,2,2,4,2,3,1,2,2,1,1,2,1,2,1,2,3,2,4,3,1,3,1,1,1,2,1,2,1,3,2,1,1,1,2,1,,,,,,,,,,,,1,1,1,2,1,1,2,3,3,3,1,3,3,3,3,2,3,3,3,2,2,2,4,4,1,3,1,1,2,3,3,3,2,2,2,1,1,4,1,4,2,,4,1,4,1,2,2,5,2,96,25,96,50,1,2,3,1,2,1,3,2,2,,1,2,2,1,6,12,,3,6,3,1,1,2,1,9,3,1,1,3,0.0902485794985547
202201036675,2024-04-02T15:40:14Z,2024-04-02T23:18:16Z,2,1,2,3,2,4,3,4,4,4,4,4,4,4,3,4,3,4,3,4,4,4,4,3,2,4,4,3,2,1,1,2,2,4,2,3,1,2,3,2,1,1,2,2,1,3,,,,,,,,,,,,3,3,2,2,3,2,2,3,1,2,3,2,2,3,1,1,1,3,2,2,1,3,2,1,3,2,3,3,4,4,1,2,4,4,4,1,1,3,3,4,2,4,4,4,2,4,3,4,1,4,4,4,,4,4,5,1,1,1,2,1,96,27,96,96,2,2,3,3,4,2,2,4,2,,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1.9383257967714251
202201036718,2024-04-03T17:21:21Z,2024-04-03T17:29:30Z,2,1,1,2,1,3,2,3,2,2,2,4,2,2,2,2,2,2,4,2,4,4,2,1,4,1,1,2,3,1,1,1,1,1,2,1,4,2,2,3,1,2,3,3,1,1,1,1,1,3,3,3,1,1,3,2,1,,,,,,,,,,,,2,1,1,1,1,3,2,3,3,2,3,2,2,2,2,2,3,4,4,3,2,3,4,2,3,3,2,2,2,4,4,1,2,1,3,3,1,4,2,4,4,,4,4,4,1,1,2,4,2,35,30,35,55,1,3,5,2,2,1,2,3,2,,1,2,2,1,1,9,,3,6,3,2,2,3,1,9,3,1,1,3,0.06002382697937881
202201036764,2024-04-02T15:23:16Z,2024-04-02T15:33:52Z,1,1,1,3,2,3,2,3,2,3,3,3,2,3,2,1,2,2,3,3,3,4,2,3,3,2,3,3,3,2,1,1,1,1,1,1,1,2,3,3,3,2,2,2,1,1,1,2,2,2,2,2,1,1,2,1,2,,,,,,,,,,,,2,1,1,1,2,1,3,1,2,3,3,2,2,2,2,2,2,4,4,2,2,2,3,3,1,2,3,3,2,3,4,1,1,2,3,4,2,3,2,4,2,,4,4,3,2,2,1,3,2,22,25,30,70,2,4,9,3,4,1,2,3,2,,1,1,1,1,1,1,1,1,5,3,1,1,1,1,9,2,1,2,3,1.1392282802481926
202201036786,2024-04-02T22:32:28Z,2024-04-02T23:46:22Z,2,1,2,3,2,2,2,3,3,2,2,4,3,4,3,3,3,4,3,2,3,4,5,3,4,1,2,1,3,2,1,1,1,2,2,1,4,2,2,2,1,2,2,2,1,1,,,,,,,,,,,,1,1,2,2,2,2,2,2,3,3,2,2,2,2,1,3,2,2,3,3,2,2,2,2,3,2,2,3,4,3,2,2,3,4,3,3,2,2,2,2,4,4,3,3,3,3,2,3,1,3,3,3,2,4,4,5,2,2,2,3,1,96,29,96,40,1,1,2,1,2,1,2,4,2,,4,2,2,4,1,8,,4,5,2,,2,3,3,9,3,1,2,2,0.6349068562317206
202201036833,2024-04-02T15:40:14Z,2024-04-04T22:25:49Z,2,1,1,3,2,3,2,2,2,99,2,4,2,2,3,2,2,2,3,2,3,4,3,2,3,2,1,1,1,2,2,2,2,2,2,2,4,1,1,1,2,1,2,2,1,2,1,1,1,1,2,2,1,1,2,2,2,,,,,,,,,,,,1,1,1,1,2,1,3,3,2,3,3,2,3,2,3,2,3,2,4,2,1,3,2,4,4,2,1,1,2,2,2,1,4,3,3,3,1,4,2,4,3,2,4,1,4,1,2,2,3,1,28,30,25,55,1,3,5,2,2,2,1,6,2,,1,2,2,1,1,1,1,1,4,2,,2,4,1,7,4,2,2,2,1.3708924685421615
