QKEY,INTERVIEW_START_W139,INTERVIEW_END_W139,DEVICE_TYPE_W139,LANG_W139,FORM_W139,XPARTYSUMFINAL_W139,XREG_W139,SATIS_W139,POL1JB_W139,POL1JBSTR_W139,INSTFAV_a_W139,INSTFAV_b_W139,INSTFAV_c_W139,INSTFAV_FED_W139,INSTFAV_STAT_W139,INSTFAV_LOC_W139,JBCONF_ECON_W139,JBCONF_CRIS_W139,JBCONF_IMMI_W139,JBCONF_CONG_W139,JBCONF_CLSR_W139,ISGZ_BDN_W139,REPFIELD_W139,REPNOMOE_CODED_W139,PRICANDSAT_R_DT_W139,PRICANDSAT_R_RDS_W139,PRICANDSAT_R_CC_W139,PRICANDSAT_R_VR_W139,PRICANDSAT_R_NH_W139,REPDEALFGHT_W139,PRMRYSYT_W139,REPPRI_FCS_W139,REPPRIMINT_W139,REPPRIMCOMP_W139,UKRFOL_W139,JB_RUSUKR_APP_W139,UKR_SPRT_W139,RU_UKN_THRT2_W139,PARTYTRAITH2H_FED_W139,PARTYTRAITH2H_WORK_W139,PARTYTRAITH2H_PLM_W139,PARTYTRAITH2H_SEL_W139,PARTYTRAITH2H_HON_W139,PARTYTRAITH2H_UNI_W139,PARTYTRAITH2H_LEAD_W139,PARTYTRAITH2H_MID_W139,ISGZ_FOL_W139,ISGZ_RESPNSBL_ISRGOV_W139,ISGZ_RESPNSBL_HMS_W139,ISGZ_RESPNSBL_ISRPPL_W139,ISGZ_RESPNSBL_PLS_W139,ISGZ_RESPNS_W139,BIDEN_FAVORISRPAL_W139,ISGZ_CONC_BIG_W139,ISGZ_CONC_TERR_W139,ISGZ_CONC_RSLV_W139,ISGZ_CONC_VLC_JW_W139,ISGZ_CONC_VLC_MSLM_W139,COEX_W139,COLGJOB_W139,COLGIMP_W139,EDUCJOB_W139,DEGRCOST_W139,NDEGRJOB_W139,DTREPPTY_W139,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTENDPER,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W139
202301000101,2023-11-29T09:52:46Z,2023-11-29T10:02:01Z,1,1,2,2,1,2,1,2,,,,2,2,2,2,3,2,3,2,2,3,,,,,,,,,2,1,1,2,2,2,1,,,,,2,2,2,2,2,1,1,1,1,3,,1,2,1,2,1,1,2,1,3,2,3,,1,4,9,1,4,1,2,3,2,,1,3,5,1,6,11,,4,6,2,,2,4,1,2,4,4,2,1,0.13011951003110037
202301000102,2023-11-28T18:14:30Z,2023-11-28T18:30:19Z,2,1,1,1,1,2,2,2,3,3,3,,,,3,3,4,3,4,3,3,97,4,4,4,4,3,1,3,2,2,2,3,3,1,4,3,3,2,3,,,,,3,1,1,1,2,,1,2,2,2,2,2,2,3,2,2,1,3,5,1,4,9,2,4,2,1,6,2,,99,3,5,4,3,12,,3,6,3,1,1,2,1,6,3,2,2,2,0.5192801243138779
202301000107,2023-11-28T15:31:59Z,2023-11-28T15:44:09Z,2,1,1,2,1,2,1,2,4,2,3,,,,2,2,2,1,2,3,4,,,,,,,,,2,2,2,4,3,2,1,2,2,2,2,,,,,3,1,2,2,3,,1,1,1,1,1,1,1,1,1,3,2,3,,1,4,9,1,2,2,1,5,2,,4,3,5,4,1,1,1,1,2,2,,2,4,1,9,4,1,1,3,0.2808510613357649
202301000120,2023-11-30T12:25:49Z,2023-11-30T13:02:51Z,1,1,1,2,2,1,1,2,3,2,2,,,,2,2,2,2,2,5,2,,,,,,,,,1,1,2,5,5,4,4,3,3,3,3,,,,,5,5,5,5,5,,4,5,3,5,5,5,2,2,1,3,1,4,,1,3,5,2,2,1,1,6,2,,2,3,5,4,6,8,,4,5,3,2,2,4,3,9,5,1,2,3,0.9111705535082548
202301000121,2023-11-30T13:05:49Z,2023-11-30T13:16:32Z,1,1,1,2,1,2,1,1,4,2,3,,,,2,1,1,3,2,3,3,,,,,,,,,2,2,2,4,2,4,1,2,3,3,3,,,,,3,1,1,1,1,,3,1,2,2,2,1,1,2,1,2,1,4,,1,1,2,1,4,1,1,5,2,,4,3,5,4,3,9,,3,6,2,,2,4,1,4,5,1,2,2,0.16511023621931326
202301000122,2023-11-30T17:40:14Z,2023-11-30T17:52:47Z,2,1,1,1,1,2,2,1,2,3,3,,,,3,3,3,3,3,5,2,8,2,2,5,3,5,2,2,1,1,2,3,3,4,4,3,3,1,1,,,,,3,1,1,1,1,,1,2,2,2,2,3,1,3,1,4,2,4,4,1,4,9,1,2,2,2,3,2,,3,3,5,4,1,2,1,2,4,4,1,1,2,1,6,4,1,2,2,0.21426686315105362
202301000125,2023-12-01T14:37:17Z,2023-12-01T14:44:02Z,1,1,2,1,1,2,2,1,,,,3,3,3,4,4,4,4,4,4,1,8,2,5,5,5,5,1,2,2,2,2,4,4,1,2,,,,,3,3,3,3,4,1,1,2,2,4,,4,2,2,2,2,1,1,1,1,3,5,2,1,4,9,2,1,2,1,5,2,,1,4,4,1,1,10,,3,6,4,1,1,2,1,6,3,2,2,2,1.1090525655396983
202301000128,2023-11-28T16:15:15Z,2023-11-28T16:17:45Z,1,1,2,2,2,2,1,2,,,,3,3,4,2,2,2,3,3,2,4,,,,,,,,,2,2,2,3,2,3,2,,,,,2,2,2,2,2,1,1,2,2,1,,3,4,3,2,2,2,3,3,2,1,3,,1,4,9,1,1,1,1,5,2,,1,3,5,1,2,8,,4,4,2,,2,4,2,9,4,1,1,3,0.5207120939778286
202301000131,2023-11-30T07:40:27Z,2023-11-30T07:52:19Z,2,1,2,2,1,1,1,1,,,,2,2,2,2,2,2,2,2,2,3,,,,,,,,,2,2,2,3,99,3,1,,,,,2,2,2,2,3,1,1,1,1,1,,2,2,1,2,2,1,2,3,1,2,4,,1,1,2,1,4,2,1,5,2,,4,3,5,4,1,2,2,2,2,3,2,2,3,1,6,3,2,2,2,0.3188439837767013
202301000132,2023-12-01T00:24:24Z,2023-12-01T00:57:35Z,1,1,2,2,1,2,1,2,,,,3,2,2,2,2,2,3,3,5,4,,,,,,,,,2,2,2,4,5,4,2,,,,,2,3,3,2,4,1,1,2,3,4,,3,3,3,4,2,1,2,3,1,2,4,,1,1,1,1,1,1,1,6,2,,1,3,5,1,6,1,1,1,2,2,,2,3,1,6,3,1,1,2,0.2994504284715337
202301000133,2023-11-28T15:42:18Z,2023-11-28T15:53:23Z,1,1,1,1,2,2,2,1,2,3,2,,,,4,3,4,3,4,5,2,8,,,,,,2,4,1,1,1,5,5,4,4,1,3,1,1,,,,,5,3,1,5,5,,4,4,3,3,3,4,1,1,2,1,1,4,2,1,4,9,1,1,2,1,6,2,,2,3,5,4,6,1,1,1,1,4,1,1,1,3,1,2,1,1,1,1.40774086052812
202301000134,2023-11-28T15:46:06Z,2023-11-28T15:53:45Z,2,1,1,1,1,2,2,2,2,3,2,,,,4,4,4,3,3,2,3,7,3,3,5,1,2,1,3,2,2,1,1,3,1,3,3,3,1,1,,,,,1,1,3,2,1,,2,1,1,1,1,2,2,2,2,2,2,2,4,1,4,9,2,3,1,1,5,2,,4,3,5,4,1,8,,4,4,1,,1,2,1,9,3,1,1,2,0.29123443344003264
202301000137,2023-11-29T22:19:59Z,2023-11-29T22:26:13Z,1,1,1,1,1,1,1,2,3,2,2,,,,2,3,2,3,2,3,3,4,4,3,3,2,2,1,2,1,2,2,3,2,1,2,1,1,1,1,,,,,3,2,2,2,2,,2,2,2,2,3,3,1,2,1,2,2,2,4,1,2,3,2,2,2,1,6,2,,4,3,5,4,1,7,,4,4,1,,1,2,1,7,3,2,1,2,0.341023009001714
202301000138,2023-11-28T18:20:15Z,2023-11-28T18:33:43Z,2,1,2,2,1,1,1,1,,,,3,2,2,1,2,3,2,2,2,4,,,,,,,,,2,2,2,2,1,3,1,,,,,2,2,2,2,2,1,1,2,2,3,,2,2,2,2,2,1,3,2,2,1,2,,1,2,3,2,4,1,2,3,2,,1,3,5,1,1,1,1,1,5,2,,2,3,1,5,2,2,1,2,0.06684597276091099
202301000140,2023-11-29T11:40:09Z,2023-11-29T11:42:23Z,2,1,1,2,2,1,2,2,3,3,3,,,,3,3,3,3,3,3,3,,,,,,,,,2,2,2,4,3,4,4,1,3,3,3,,,,,3,3,3,2,2,,1,1,1,1,1,1,2,2,1,2,3,2,,1,4,9,3,2,2,3,1,2,,3,3,5,4,1,6,,4,4,3,2,2,4,2,3,4,2,2,1,0.5928171771374944
202301000143,2023-11-28T15:43:25Z,2023-11-28T15:49:15Z,2,1,1,2,2,2,2,2,3,2,2,,,,3,3,3,3,4,4,3,,,,,,,,,99,99,99,4,2,3,4,3,3,3,2,,,,,3,1,2,3,3,,1,3,4,1,3,2,1,1,1,2,2,3,,1,1,2,2,1,2,2,3,2,,1,3,5,1,6,12,,3,6,3,2,2,4,2,2,4,1,1,1,0.8928223023483323
202301000144,2023-11-28T16:59:59Z,2023-11-28T17:07:33Z,2,1,1,2,1,2,1,2,4,1,3,,,,2,2,2,2,2,3,4,,,,,,,,,2,2,2,3,2,3,1,2,2,2,3,,,,,3,1,1,1,2,,1,1,3,1,1,1,1,1,1,1,2,4,,1,4,9,2,1,1,1,5,2,,1,3,5,1,2,10,,3,5,2,,2,4,1,1,5,1,1,1,0.2950802897159659
202301000148,2023-12-01T02:03:41Z,2023-12-01T02:14:47Z,1,1,1,2,2,2,1,2,4,2,4,,,,3,3,3,3,3,2,4,,,,,,,,,2,2,2,3,2,3,2,3,2,3,2,,,,,3,1,1,1,2,,1,3,2,3,2,2,1,1,1,3,1,3,,1,1,2,1,4,2,3,1,2,,4,3,5,4,5,12,,3,5,3,2,2,3,3,1,3,4,2,1,0.6500719545310035
202301000149,2023-11-28T16:46:49Z,2023-11-28T17:03:36Z,1,1,2,1,1,2,2,2,,,,4,2,2,3,3,4,3,3,2,3,98,3,2,2,2,2,1,2,2,2,2,3,3,3,2,,,,,3,3,3,3,2,1,1,5,5,4,,3,3,3,3,3,1,2,3,6,1,3,3,1,1,2,2,3,1,2,4,2,,4,3,5,4,1,1,2,1,5,1,,1,1,1,9,2,2,2,3,0.6300666831034223
202301000150,2023-12-03T02:02:32Z,2023-12-03T02:07:36Z,2,1,1,1,1,2,2,1,3,4,4,,,,4,4,4,4,4,4,4,8,1,4,4,4,4,2,4,2,2,1,5,4,1,2,3,3,3,3,,,,,4,1,1,1,1,,2,3,2,3,3,4,2,3,2,1,2,2,2,1,4,9,2,2,2,1,5,2,,3,3,5,4,6,2,2,2,4,1,,1,1,1,9,2,1,2,3,0.5050409488790406
202301000152,2023-12-02T16:37:02Z,2023-12-02T16:59:35Z,2,1,2,2,1,2,1,2,,,,2,2,2,2,2,2,2,3,2,3,,,,,,,,,2,2,2,3,2,3,2,,,,,2,2,2,2,3,5,1,5,5,1,,2,2,2,2,2,1,3,3,3,1,3,,1,4,9,1,4,1,2,4,2,,4,3,5,4,1,12,,3,5,2,,2,4,1,9,4,2,2,3,0.15378755570475322
202301000155,2023-11-29T22:02:06Z,2023-11-29T22:10:09Z,2,1,2,1,2,1,2,99,,,,3,2,3,3,3,3,3,3,3,3,8,,,,,,1,2,2,2,1,3,4,3,2,,,,,3,3,3,3,4,1,1,3,5,3,,3,3,2,3,4,2,3,3,1,2,3,2,1,1,1,2,2,2,1,6,2,,3,3,5,4,1,7,,4,5,4,1,1,9,3,9,99,1,2,3,0.436160422008238
202301000162,2023-11-28T16:25:38Z,2023-11-28T19:51:13Z,1,1,2,2,2,1,1,1,,,,2,2,2,2,2,1,1,2,2,2,,,,,,,,,1,1,1,4,5,4,1,,,,,3,1,2,2,5,1,5,3,5,3,,3,2,2,5,2,1,3,2,1,1,3,,1,3,5,1,1,2,2,3,2,,1,3,5,1,2,7,,4,3,2,,2,3,2,7,3,1,1,2,0.5220143830353636
202301000164,2023-11-28T19:06:14Z,2023-11-28T19:15:02Z,2,1,1,2,2,2,1,2,3,2,3,,,,2,2,2,2,3,2,3,,,,,,,,,2,1,1,4,2,3,4,2,2,2,2,,,,,3,1,1,2,2,,1,1,1,1,1,1,1,4,2,3,2,3,,1,1,2,1,4,2,3,2,2,,4,3,5,4,3,7,,4,5,2,,2,3,2,2,2,1,2,1,1.1257416441048649
202301000167,2023-11-28T15:39:03Z,2023-11-29T14:20:13Z,1,1,2,2,1,2,1,2,,,,4,4,3,2,3,3,3,3,4,4,,,,,,,,,2,2,2,3,1,3,2,,,,,2,2,2,2,1,1,2,1,3,1,,3,4,1,5,2,1,2,2,1,1,4,,1,3,7,2,1,2,1,6,2,,4,3,5,4,1,1,1,1,1,2,,2,4,1,9,4,1,1,3,0.2826833307007996
202301000170,2023-11-30T12:59:14Z,2023-11-30T13:03:04Z,1,1,1,2,2,1,1,1,3,2,3,,,,3,2,3,2,3,5,3,,,,,,,,,2,2,1,4,1,3,1,2,3,2,3,,,,,3,1,1,3,3,,1,2,3,2,2,2,2,2,3,4,2,3,,1,1,2,2,2,1,2,3,2,,4,3,5,4,1,1,1,1,1,3,2,2,3,3,9,3,1,2,2,1.1133227848672569
202301000172,2023-11-30T14:31:28Z,2023-11-30T15:56:54Z,2,1,2,2,1,2,1,2,,,,2,2,2,2,3,3,3,3,3,3,,,,,,,,,2,2,2,3,3,1,2,,,,,3,3,3,3,3,5,5,5,5,4,,3,1,1,3,3,1,2,1,2,1,4,,1,2,3,2,4,2,1,5,2,,4,3,5,4,5,8,,4,3,2,,2,3,1,6,3,1,2,2,0.12602167348821586
202301000173,2023-11-30T20:20:26Z,2023-11-30T20:27:01Z,1,1,1,2,1,2,1,2,4,2,3,,,,2,2,2,3,3,3,4,,,,,,,,,2,2,1,3,2,2,1,2,2,3,2,,,,,5,1,1,1,1,,1,4,3,4,3,3,1,4,2,4,2,3,,1,3,7,2,2,1,2,3,2,,4,3,5,4,1,9,,3,5,3,2,2,3,1,9,3,1,2,3,0.15582222841138668
202301000175,2023-11-30T13:49:13Z,2023-11-30T13:58:32Z,2,1,1,1,1,2,2,1,3,4,3,,,,4,4,4,4,4,5,3,7,2,3,4,2,3,2,3,2,2,2,4,3,1,4,3,3,1,3,,,,,3,5,1,5,5,,4,2,3,3,4,4,2,3,2,2,2,3,2,1,4,9,2,3,2,1,6,2,,4,3,5,4,1,1,1,1,1,3,1,1,1,1,4,2,1,1,1,0.25968743438963277
202301000179,2023-11-28T21:10:17Z,2023-11-28T21:17:12Z,2,1,1,2,2,2,1,1,4,2,4,,,,2,2,2,3,3,3,4,,,,,,,,,2,1,2,3,1,3,1,2,2,2,2,,,,,3,1,1,2,2,,1,3,3,2,3,1,2,3,2,1,2,2,,1,4,9,2,2,1,2,3,2,,1,3,5,1,1,9,,3,6,2,,2,4,2,9,4,2,2,3,0.20882607590660554
202301000181,2023-11-29T18:12:45Z,2023-11-29T18:23:39Z,3,1,1,1,1,2,2,2,1,4,1,,,,4,4,4,4,4,4,2,8,1,3,2,2,2,2,2,2,2,1,3,4,4,4,1,3,3,3,,,,,4,5,5,5,5,,4,3,3,3,3,3,1,5,2,3,3,3,1,1,3,5,1,4,2,3,1,2,,4,3,5,4,1,7,,4,6,1,,1,1,1,1,2,,2,1,3.4567140679817143
202301000187,2023-11-28T15:50:42Z,2023-11-28T16:23:07Z,1,1,2,1,2,1,2,2,,,,3,3,2,3,3,3,2,3,2,2,8,,,,,,2,2,1,1,1,2,2,2,1,,,,,1,3,1,1,2,5,1,5,5,3,,2,2,2,3,3,1,2,1,2,2,3,3,1,4,9,2,4,1,1,6,2,,4,3,5,4,1,7,,4,3,3,1,1,2,3,9,3,1,1,3,0.1398095677778044
202301000193,2023-11-28T17:21:02Z,2023-11-28T18:46:24Z,2,1,2,1,2,2,2,1,,,,2,3,3,4,4,3,4,4,4,3,3,,,,,,1,3,2,1,2,3,3,4,2,,,,,3,3,2,1,3,2,1,2,2,4,,2,2,2,3,3,1,3,1,6,2,4,4,1,4,9,2,1,1,3,2,2,,3,3,5,4,6,12,,3,5,4,1,1,2,3,3,3,1,2,1,4.936021717841393
202301000196,2023-12-01T09:09:50Z,2023-12-01T09:16:31Z,1,1,2,1,2,2,2,1,,,,4,4,1,4,4,4,4,4,2,2,8,,,,,,1,2,2,2,1,3,4,1,3,,,,,3,3,3,1,3,2,1,3,3,1,,4,3,4,3,3,1,2,3,1,1,4,2,1,1,2,2,3,1,1,6,2,,4,3,5,4,1,12,,3,6,1,,1,2,3,9,3,1,1,3,0.25727289025182054
202301000199,2023-11-29T01:17:13Z,2023-11-29T01:23:30Z,1,1,2,1,1,2,2,1,,,,4,3,3,3,3,3,2,4,3,4,98,4,4,3,4,2,1,4,2,2,2,2,3,1,2,,,,,1,3,3,3,2,1,1,3,3,3,,1,1,1,3,2,1,1,1,1,2,2,4,1,4,9,2,99,2,1,5,2,,4,3,5,4,1,2,2,2,2,1,,1,1,1,9,2,2,1,3,0.2222567943723835
202301000203,2023-11-30T11:13:48Z,2023-11-30T11:19:37Z,1,1,1,2,1,2,1,2,3,3,4,,,,2,2,2,2,3,4,3,,,,,,,,,2,2,1,4,1,3,2,3,2,3,3,,,,,3,1,1,2,2,,1,3,4,1,4,2,2,3,2,2,1,3,,1,4,9,2,1,2,1,5,2,,1,4,4,1,2,10,,3,6,4,2,2,3,1,8,3,1,1,2,1.6430735780536716
202301000204,2023-11-28T15:54:11Z,2023-11-30T11:14:41Z,2,1,2,1,1,2,2,1,,,,3,2,2,4,4,4,3,4,3,3,98,3,4,4,5,2,1,3,2,2,2,3,4,1,2,,,,,1,3,3,1,3,2,1,2,2,3,,2,4,3,3,3,1,4,2,3,3,1,2,1,4,9,1,3,1,1,6,2,,4,4,4,4,3,10,,3,4,1,,1,1,1,9,2,1,1,3,1.004356684830983
202301000206,2023-11-29T02:52:17Z,2023-11-29T03:04:59Z,1,1,2,1,1,2,2,1,,,,3,2,2,4,3,4,3,4,2,2,8,2,2,4,2,3,2,2,1,1,2,4,2,1,2,,,,,3,3,3,1,3,2,1,2,1,3,,2,2,3,2,4,2,3,3,2,2,3,2,1,4,9,1,4,2,1,5,2,,4,3,5,4,1,1,1,1,5,1,,1,2,1,9,3,2,2,3,0.35883831477017897
202301000208,2023-11-28T16:49:58Z,2023-11-28T17:01:44Z,2,1,2,1,1,2,2,1,,,,4,3,4,4,4,3,3,4,5,3,4,4,2,3,4,1,1,2,2,1,2,1,2,3,2,,,,,3,3,3,3,3,1,1,2,5,1,,4,4,4,5,3,2,3,1,3,1,3,4,1,4,9,2,3,1,1,5,2,,1,3,5,1,1,7,,4,6,3,1,1,2,1,9,3,2,2,3,0.2699347420799581
202301000209,2023-11-30T12:12:58Z,2023-11-30T23:30:43Z,2,1,2,2,1,1,1,2,,,,2,2,3,2,2,2,2,2,2,3,,,,,,,,,2,2,1,3,2,3,1,,,,,3,3,3,3,3,5,1,5,5,4,,3,3,3,3,3,1,3,2,2,2,2,,1,1,2,1,3,1,3,2,2,,4,3,5,4,1,12,,3,5,2,,2,3,1,5,3,2,2,2,1.2611028567830795
202301000210,2023-11-28T17:12:44Z,2023-11-28T17:19:01Z,2,1,2,2,1,2,2,1,,,,4,3,3,3,2,2,2,3,2,4,,,,,,,,,99,2,2,2,2,1,1,,,,,2,2,3,3,2,2,1,2,2,3,,3,2,2,3,3,2,3,2,2,2,3,,1,4,9,1,4,1,1,5,2,,1,3,5,1,1,12,,3,6,2,,2,3,1,9,2,1,2,3,0.07996781181262286
202301000221,2023-11-30T16:24:04Z,2023-11-30T16:26:39Z,1,1,2,2,1,2,2,1,,,,4,2,1,2,4,4,3,4,4,4,,,,,,,,,2,2,2,3,2,1,2,,,,,2,3,2,2,3,1,3,1,3,1,,2,5,1,5,1,2,3,1,1,2,4,,1,4,9,2,1,2,1,5,2,,4,3,5,4,6,8,,4,4,2,,2,4,1,9,5,1,1,3,0.2525803793284021
202301000226,2023-11-28T15:35:42Z,2023-11-28T15:50:22Z,1,1,1,2,1,1,1,2,3,2,3,,,,1,2,4,3,3,1,3,,,,,,,,,2,2,2,3,2,3,2,2,2,3,3,,,,,2,2,1,3,3,,1,3,1,1,4,2,1,2,2,1,1,3,,1,4,9,2,2,1,1,6,2,,4,3,5,4,1,8,,4,4,2,,2,4,1,9,4,1,1,3,0.3152111899113923
202301000236,2023-11-28T15:52:30Z,2023-11-28T16:02:24Z,2,1,2,2,2,2,2,2,,,,3,3,3,3,3,3,4,4,2,3,,,,,,,,,2,1,2,1,2,3,2,,,,,3,3,3,2,1,1,1,2,2,3,,3,4,3,2,3,1,4,2,3,2,2,,1,4,8,1,2,1,2,3,2,,1,3,5,1,6,8,,4,4,4,2,2,3,3,9,3,1,1,3,0.18695101571092804
202301000244,2023-11-28T16:44:05Z,2023-11-28T16:58:04Z,2,1,2,2,1,2,2,2,,,,3,4,2,3,3,3,3,3,4,4,,,,,,,,,2,2,1,3,2,2,2,,,,,2,3,3,3,3,1,1,3,3,1,,2,4,2,1,1,1,1,1,6,2,3,,1,2,4,2,1,3,3,2,2,,1,3,5,1,6,9,,3,6,2,,2,4,1,4,5,1,1,2,0.16312537445131692
202301000245,2023-12-02T14:32:19Z,2023-12-02T14:43:23Z,1,1,1,1,1,2,2,1,3,3,3,,,,4,4,4,4,4,5,3,8,2,2,5,1,5,1,3,1,1,2,3,3,1,2,3,3,3,3,,,,,3,1,1,3,3,,4,3,4,3,3,3,2,3,1,3,3,3,4,1,4,9,1,2,1,2,3,2,,1,3,5,1,1,7,,4,5,3,1,1,2,1,9,3,1,1,3,0.13467531555931525
202301000247,2023-11-28T16:42:21Z,2023-11-28T16:46:48Z,2,1,2,1,1,2,2,1,,,,3,3,2,4,4,4,4,4,3,2,8,1,2,3,2,2,1,2,2,2,2,3,3,1,4,,,,,3,3,3,3,2,1,1,1,3,1,,3,4,2,4,4,2,4,2,3,1,2,2,1,1,2,2,3,1,1,5,2,,1,3,5,1,1,2,2,2,2,3,1,1,1,1,9,2,1,1,2,0.12107191868715278
202301000250,2023-11-28T16:28:37Z,2023-11-28T16:46:27Z,1,1,2,1,1,2,2,1,,,,3,3,3,4,4,4,4,4,3,2,8,1,2,4,1,3,2,2,1,1,2,4,4,1,1,,,,,3,1,2,1,3,3,1,3,1,3,,3,1,1,1,99,2,4,1,3,1,2,1,1,4,9,2,4,2,2,3,2,,4,3,5,4,2,1,1,1,4,3,1,1,2,1,2,3,1,2,1,0.20509133035842428
202301000255,2023-12-02T13:03:21Z,2023-12-02T13:13:16Z,1,1,2,9,2,2,2,2,,,,3,3,3,3,3,4,2,3,4,3,98,,,,,,1,3,2,2,2,2,3,1,2,,,,,3,3,3,1,1,1,1,1,2,1,,4,3,2,4,4,1,4,3,1,2,2,5,1,3,5,2,4,1,1,6,2,,4,3,5,4,1,8,,4,5,3,99,9,9,3,9,3,1,1,3,0.379238127486788
202301000262,2023-11-29T03:21:03Z,2023-11-29T03:26:33Z,2,1,1,1,2,1,2,2,3,4,3,,,,3,4,3,3,3,3,4,99,,,,,,1,3,2,2,1,3,3,1,2,3,3,1,3,,,,,3,1,1,2,2,,1,4,4,4,5,4,2,4,1,4,1,3,4,1,4,9,1,1,2,1,6,2,,2,3,5,4,1,1,1,1,2,3,1,1,2,3,9,3,1,2,3,2.787996348066798
202301000264,2023-11-29T00:35:44Z,2023-11-29T00:54:48Z,1,1,2,2,1,2,1,1,,,,3,2,4,1,2,1,1,1,5,4,,,,,,,,,2,2,2,3,2,3,4,,,,,2,2,2,2,5,5,5,5,5,4,,1,1,1,1,1,1,2,3,3,1,3,,1,4,9,2,3,2,3,1,2,,1,4,4,1,2,1,2,1,6,2,,2,3,1,9,3,1,1,3,0.7589727727637834
202301000266,2023-11-28T17:35:39Z,2023-11-28T17:39:19Z,2,1,2,2,2,1,99,,,,,2,3,3,1,2,1,2,2,2,3,,,,,,,,,2,2,1,3,2,2,2,,,,,2,2,2,2,2,1,1,3,3,1,,2,4,2,4,4,2,1,2,1,1,3,,1,3,7,2,2,2,1,6,2,,3,3,5,4,1,8,,4,4,2,,2,4,3,9,4,1,2,3,0.41608285563457886
202301000275,2023-11-30T15:58:05Z,2023-12-01T11:44:44Z,1,1,2,2,1,2,2,1,,,,3,2,2,2,3,3,2,3,4,4,,,,,,,,,2,1,2,4,4,1,4,,,,,3,3,1,3,2,1,1,5,5,1,,2,4,3,3,2,1,2,1,2,2,3,,1,1,2,1,1,2,1,5,2,,1,4,4,1,6,1,2,1,5,2,,2,4,1,8,5,1,2,3,1.072971441067622
202301000276,2023-11-28T19:54:52Z,2023-11-28T20:07:54Z,1,1,2,2,1,1,2,2,,,,3,3,3,3,3,2,2,3,2,3,,,,,,,,,2,2,2,4,3,2,4,,,,,2,2,3,2,4,5,5,5,5,3,,2,3,2,2,2,1,3,1,3,2,3,,1,4,9,2,4,1,3,2,1,97,1,3,3,1,3,2,2,2,5,2,,2,3,1,1,3,2,2,1,1.806222198882701
202301000279,2023-11-28T19:25:08Z,2023-11-29T01:11:54Z,1,1,2,2,1,2,1,2,,,,3,2,3,2,1,3,2,2,2,3,,,,,,,,,2,2,2,2,1,3,1,,,,,2,3,2,3,2,2,1,2,2,1,,3,5,2,4,4,1,3,1,1,2,3,,1,2,3,1,1,1,1,5,2,,1,3,5,1,6,10,,3,6,2,,2,4,1,9,4,1,2,3,0.3451672928435621
202301000281,2023-11-28T15:46:42Z,2023-11-28T15:57:21Z,2,1,1,1,1,2,2,99,3,4,3,,,,4,4,4,4,4,5,3,8,1,5,5,5,5,1,3,2,2,1,5,5,4,4,3,3,3,3,,,,,5,5,5,5,5,,4,3,3,3,3,3,2,2,1,2,3,3,4,2,4,9,3,3,2,2,4,2,,4,3,5,3,1,2,2,2,6,1,,1,2,1,3,3,1,2,1,0.3574847386289161
202301000282,2023-12-02T21:02:17Z,2023-12-02T21:07:18Z,1,1,2,2,1,2,1,2,,,,2,2,3,2,2,3,2,2,2,3,,,,,,,,,2,2,2,3,2,3,1,,,,,2,3,2,2,3,2,1,3,2,1,,2,2,2,3,2,1,2,1,1,1,4,,1,4,9,2,4,1,1,6,2,,4,3,5,4,1,8,,4,5,2,,2,3,1,8,3,1,1,2,0.06913062175354605
202301000283,2023-11-28T15:56:15Z,2023-11-28T16:20:48Z,2,1,1,1,1,2,2,1,1,2,3,,,,4,3,3,3,3,2,2,4,1,5,3,1,1,2,2,1,1,1,2,2,1,2,1,1,1,1,,,,,1,2,3,2,3,,3,1,2,3,2,2,2,1,2,3,1,4,1,1,1,2,99,99,1,2,3,2,,4,3,5,4,1,11,,4,4,1,,1,2,1,9,3,1,2,2,0.363103198647417
202301000284,2023-11-28T17:05:47Z,2023-11-28T17:09:29Z,2,1,2,1,2,2,2,1,,,,3,3,3,4,4,4,3,4,3,3,8,,,,,,2,2,2,2,1,3,4,1,3,,,,,1,1,1,1,3,2,2,2,2,2,,3,2,3,3,3,2,3,1,3,2,3,99,1,4,9,2,2,2,2,3,2,,99,3,5,4,2,7,,4,4,1,,1,2,2,5,4,1,1,2,0.5212586400464847
202301000297,2023-12-03T03:21:23Z,2023-12-03T03:30:44Z,1,1,1,1,1,2,2,1,2,3,3,,,,3,3,3,3,3,3,3,8,2,2,5,5,5,1,2,1,2,2,3,3,2,2,1,1,1,1,,,,,3,3,1,3,1,,4,3,3,3,3,3,1,3,2,2,1,2,4,1,4,9,2,3,2,2,4,2,,1,3,5,1,3,12,,3,5,1,,1,1,1,8,2,1,1,2,0.06256346510137083
